X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0.5560425881293473,0.5239573772206548,0.3717203460464208,0.6716251761616543,0.6313523716190856,0.48994894526037736,0.41795204625798993,0.3400266671849947,0.29492323795773745,0.4981530836959842
0.6031906403151458,0.7690761568448281,0.3240787966970188,0.5527207490336747,0.5584510411874806,0.42613404220895296,0.34332366752397525,0.3379229634705139,0.7003143848393303,0.475492239814939
0.3563589007055849,0.8011686657114894,0.7086776668022907,0.6471973411089305,0.5400788169917043,0.5928930668353207,0.5966366590357968,0.8267269465429683,0.2618848563667294,0.08674379740084537
0.40934788645823406,0.3874662868001312,0.43119537561368837,0.7136446889631012,0.40432095762391607,0.43074173273692595,0.7261472355902661,0.624969228986842,0.7148578308251465,0.4269293259944332
0.596775862269315,0.5585624591248489,0.35307584957493593,0.4152136853260652,0.4324934086348676,0.30971630324832655,0.47265685656866996,0.6655448079443992,0.4414723809128617,0.6441030836175974
0.330909088453304,0.5688383759377874,0.5429641586598889,0.33732479488548817,0.5792162983037507,0.3769072157456946,0.48073960610524047,0.7120563578450175,0.5024350440263152,0.5139874490944628
0.5693688772646904,0.43367648689325905,0.4626957219136327,0.5780217215327601,0.7062130700532503,0.727215776443568,0.44592658393322837,0.5252153877559171,0.4367125849835412,0.7778104761519051
0.417147389549121,0.5621022632467039,0.31036787935957283,0.72010628261833,0.31773784452068815,0.2902466777267328,0.6228054521074605,0.39601421201109954,0.4817114464705476,0.3647035679205781
0.3685915209000249,0.7162057347538175,0.2895112960567062,0.6114405912079375,0.21290932892960673,0.4660310667148177,0.18382203701949168,0.3031501806228031,0.787576183659784,0.5303848550069596
0.37319686979237404,0.41037619561276806,0.5715073993064806,0.6013331009708318,0.6180637511533522,0.4978357778293949,0.34867304554530876,0.4131937915928102,0.3458821500342535,0.5224453972919507
0.4755653613322327,0.7870084968784692,0.6204744732352766,0.46142646869157505,0.3996490872539459,0.6565504742576096,0.39563357372905633,0.2798836672253512,0.45697139492394157,0.6140186099204445
0.4053153888985444,0.25743897443294056,0.6068255997280569,0.40369961912552077,0.8053239307183078,0.3209651833434552,0.5726428060838982,0.6687820718322984,0.3097587828824485,0.5676988250555531
0.3487266949848788,0.5372194774112811,0.48159179579137906,0.600312684589842,0.3421619362860352,0.6124467033089078,0.31840412443754357,0.5071895596506789,0.4177016125840942,0.3563573029722541
0.6666185399732556,0.4787087031843702,0.5722435657044087,0.420811292870894,0.6711336489967756,0.5629941449129642,0.6078830530850905,0.9529966134223378,0.641257380276696,0.8128246081508923
0.5838553594621992,0.4425926934881875,0.45923537467364417,0.43539409837015985,0.7522064519628198,0.46722349966800086,0.34934376496856,0.7471144460804119,0.4287442452705634,0.43497182362257253
0.3929690077888961,0.6275140141051884,0.2258775969185085,0.5910894253916363,0.4092628468425918,0.6299577190600091,0.4282423347944158,0.40468111832943354,0.42109447824931256,0.7911825498493885
0.5416925701021366,0.41030421327793387,0.19571115698267874,0.45179829825652545,0.31689938645398186,0.43127396317804617,0.14855995617901113,0.3556285362817202,0.6133327139177637,0.36324897374728904
0.5934874272279046,0.7143607345760925,0.45571107462230975,0.4580809907078807,0.5684885817562108,0.3045376987844721,0.3082580030360401,0.487693663282558,0.401081055677472,0.39115094865065436
0.4544165260435123,0.7043442047239425,0.6674957505439602,0.5376194398899983,0.6351887452743494,0.3198661328173162,0.5638885203162939,0.6916278667135333,0.43148470071775213,0.6041031318798371
0.38566540537225147,0.4479672102335096,0.40364674324173505,0.7095063252926243,0.608742102476182,0.5297806366859117,0.31493585991971523,0.5166795392550935,0.21122091844139734,0.5787783342493615
0.2959252492132215,0.5049339026195729,0.6241540072184439,0.6096246774246638,0.868882577464871,0.44816771806139216,0.4696531839748982,0.5449497284492336,0.48558556002193615,0.5185613839611952
0.49447058039258607,0.7451436850617839,0.6567581815705319,0.8357951421103266,0.1649027262277497,0.3320712089727639,0.492134631283988,0.8221785831394659,0.40142750728847,0.3482720081662454
0.3847650997343288,0.5586902858665095,0.2302471242005956,0.7209609797283979,0.32128751969751945,0.6104323770053114,0.6825129731365168,0.5150731842245335,0.7416160931607406,0.3873633995277521
0.53332820036007,0.5720596444656683,0.43433572631951056,0.580350598711374,0.39164229752761454,0.5619935458764234,0.26756381324036427,0.8911596246924993,0.4654607923386134,0.19527914217816905
0.4166716155766747,0.4377945078837347,0.34053055996121384,0.7851561257729182,0.20007914557601164,0.615355305182864,0.46462365718190857,0.5285088626688522,0.5511261224863018,0.31043334789146426
0.45804947143045305,0.36329907801207906,0.3758218950764416,0.305014217202547,0.6295692651016215,0.5298758417244073,0.5404941937610351,0.6454890739909137,0.6218201151682299,0.5476620903689255
0.6784709561158955,0.7188730942265446,0.4163757964019945,0.47446192307232526,0.33095499133468453,0.49287017426018226,0.6440359838955648,0.30765225319747846,0.7618104474690857,0.319729700062166
0.5949122477504176,0.531871005242822,0.4416953493748914,0.6972275996263125,0.18673839870299708,0.43030641330206565,0.6410964520653033,0.5640120890019488,0.5593688340447657,0.6240030268689983
0.6057515386762876,0.3311864104616159,0.12277517589915043,0.424241437352728,0.7482522514569494,0.5481149025364629,0.5769230773215293,0.7627097941036304,0.5339487640280934,0.5864082302324264
0.5500672708572298,0.48208561939133243,0.2593765441363523,0.720363743963905,0.5647002104699297,0.5300528565693022,0.4465280856012509,0.73082539601032,0.3721711260750067,0.5174466100762242
0.5354961262685962,0.49822829633953686,0.3857486904873741,0.33535304968952667,0.4043545000485186,0.3622612285438487,0.3776711032554763,0.4114206634937471,0.6412223195840894,0.32670483844302767
0.7405463655733444,0.7969939937371898,0.4709083943710039,0.5659450782094317,0.0833705437089875,0.4776193927142707,0.584947623571498,0.6209166093893035,0.4849820166662006,0.5240120452985778
0.5939083106335578,0.4488179950581981,0.4165501949745141,0.5823717696311381,0.5532923603968212,0.5931451256088522,0.4721880101240674,0.453412994211189,0.6842727211643335,0.2656264557230209
0.5161056181862479,0.38196611668521424,0.2192756576230964,0.5513959817905055,0.38725759785531133,0.3031845089387324,0.35634086219130773,0.7190623228717983,0.4903784774241254,0.6954612449854556
0.5249474245691306,0.5759398380682,0.4487366532049222,0.14919745810697616,0.7128238198746696,0.7203923887883198,0.261349076851941,0.8387968710415711,0.6813296905310607,0.3575698381891868
0.6089755456377649,0.6833379843768044,0.6409261168284937,0.24041365662606895,0.7382083794893756,0.593261725781428,0.3792978803449624,0.45053796418517594,0.09441865555503903,0.5294753115707084
0.5012643912949082,0.5881562858182142,0.5291981598015298,0.7097329229806688,0.1936897469972938,0.40463137074248884,0.5111176156112066,0.5872218096226375,0.6307223210177759,0.6382749143309877
0.4166152927856962,0.5621062987906957,0.6331380932607171,0.5742016227738713,0.662835271718013,0.15482151740341404,0.4204061590667535,0.6183562938763331,0.5500888555832488,0.26957012621677445
0.7463714503480482,0.5957475363305481,0.36769481041746677,0.8877563810005458,0.44808334094820523,0.2725207658740849,0.7869554799755918,0.513701534262956,0.26281719140191007,0.4690321405272418
0.447570681271783,0.5344263444841293,0.35622160431129607,0.7823038982148054,0.6479833438024437,0.581995712372486,0.5374584863101954,0.6052136912806962,0.5341578666285315,0.5017584180426099
0.5756872906198318,0.6779395718528521,0.6029997662615172,0.8222877482785442,0.5068057608179464,0.405174116975337,0.6847721400319251,0.6401434028661898,0.6045903390132251,0.7801873711214871
0.33356203407632523,0.49356095727356664,0.35023879114928425,0.8265130547695803,0.35152704441219185,0.5156951351821722,0.5190440536929297,0.3557131811034584,0.39515055027964296,0.5155033872823698
0.5206989620239257,0.569491710551452,0.4910848048133753,0.774584834915816,0.5986862396478659,0.5947460455221932,0.39524899184469453,0.8162272398721975,0.24688679034797786,0.7787739926897929
0.5748561822665647,0.6232482279631317,0.530480992316753,0.5086635504803669,0.5378104948329688,0.5411509188985724,0.48465668509167553,0.31035021364902915,0.37499501045738337,0.3346360133412324
0.5028782164808034,0.5427423759992892,0.33376309942364035,0.5545524195941995,0.5308503848745482,0.6329524139172485,0.21761130048700883,0.4468722048113697,0.4824514678701036,0.36712707372665093
0.27482824841337683,0.6672531492174758,0.5872347644833517,0.3415448555119454,0.4056921644326623,0.42097434191485245,0.5546954161940139,0.4319268221183096,0.4087023520552176,0.6407730395031012
0.506859631875805,0.4005597059159327,0.5954764216243417,0.5377951004453514,0.3912209335853053,0.5100029093174913,0.46288257353350615,0.29966344206505824,0.5339783024756592,0.49099071288744145
0.6247609446675831,0.6921923191902385,0.5607872463994763,0.7209708730215993,0.5095035194426067,0.8066022141602669,0.6489066247349903,0.4491364441294254,0.08350618675145849,0.4576416332648188
0.5708615953175786,0.43558678356329694,0.3785920181465694,0.1997520285991387,0.6035723917180139,0.3540315891041247,0.2368317218685782,0.8599472931817965,0.41215082842479867,0.4087514044767653
0.19533968300173787,0.5125963119716502,0.3083350226983568,0.5704364146988176,0.3327844121464285,0.771100433171692,0.5571143783742325,0.6027936337989441,0.3326522635140977,0.20126207098187127
0.5529480315177452,0.7724085240839957,0.35065810356191535,0.548658783692443,0.6344010972114275,0.5738904625920146,0.6602397005991247,0.6483596777038124,0.7470227994016142,0.46336674002457784
0.33098548873648903,0.7024596911729463,0.43794739246965897,0.39238671704146544,0.6199082018544463,0.6227109125591471,0.5335258071198848,0.4799157653872451,0.24617679077066837,0.4133861343481403
0.46754747626681536,0.6837457384115441,0.5513441657303544,0.6095318134338783,0.5757603414952558,0.5456896546810691,0.323239155134494,0.49533255497594697,0.6760079087214302,0.562385553512023
0.637830387333906,0.8206658835152381,0.49731267715243976,0.6815922156208396,0.5035875237063874,0.26600445168120473,0.5151255808366303,0.5139841737240527,0.5494029637162999,0.3894760422982213
0.5454816203828383,0.45783080717790214,0.4833300888489316,0.7008128001791549,0.5326201026146159,0.2718744465352396,0.5920427709311408,0.5140014043970041,0.11050346164678365,0.6074706725820508
0.4545434456128827,0.5275793627299816,0.29591959402590834,0.67518456417969,0.413227945529212,0.5511850904758223,0.4576999348667341,0.613167584115914,0.7195841637165385,0.555050878884271
0.33400186797684206,0.41325394450103226,0.4621736242125347,0.5934308819744063,0.6287941874515747,0.3580575912785658,0.47876087001956047,0.5614139731678961,0.5004386855954336,0.4543359208028008
0.6334994892417156,0.5882656626560269,0.3985078865173981,0.4265881841611304,0.6597656460278446,0.39500701748686556,0.5035893932095961,0.7163072381073792,0.2781015698040938,0.37988524182494526
0.5669604557675292,0.5392722323463304,0.515644528928088,0.6057390264252757,0.14308952691651666,0.5341035226466077,0.25504959249239656,0.22719633301073278,0.5403744859810949,0.5202867927761173
0.250110928601346,0.5059662576737504,0.617756731331858,0.6436679821889134,0.3282860473237562,0.2789018389863289,0.4331669282144585,0.7731057058319338,0.7416072920681476,0.6273997342492937
0.5499112990773941,0.4444706338244031,0.19084726380774553,0.7079257166789871,0.8004987486947853,0.5523187115386811,0.4150954322166431,0.6522951719361364,0.3202890950097738,0.5679936936880401
0.24318199977618246,0.7192831956307497,0.42966751881917586,0.6445724143869073,0.462033436925477,0.30602357559266596,0.6508457799442718,0.5974868837265824,0.34358385222567794,0.49553041769774697
0.15298934593172409,0.5738391158520831,0.43138287672506953,0.6632225382201733,0.625676153859827,0.41197250903660904,0.4249633530150145,0.45895823242969447,0.8415887768698804,0.538578073157031
0.5710406234410991,0.5563152296829109,0.48733192593004926,0.7175122365944796,0.29909074146972153,0.36133665720990293,0.3845839978943862,0.5632072681197449,0.31815941728502717,0.26436008891641405
0.5375299219696796,0.7069583700159048,0.6457498151265239,0.5939708533221266,0.25885674165946876,0.42609721102192816,0.3875908255917493,0.8098583031100808,0.34319865542307015,0.6411221274561507
0.44055716735543404,0.6404995898746024,0.33057294809723314,0.4923104918160656,0.5679961852873193,0.48797655620537267,0.5034168948326831,0.27540013324893,0.5900380926613327,0.5022431878103066
0.31451530186451626,0.32909972577080626,0.33983971259500984,0.6740068832507371,0.3726251106621021,0.7026812011256856,0.6300093096052015,0.7138300027593297,0.4222277720446923,0.6695553539601409
0.3932607797197195,0.3818123944300685,0.5347222366774366,0.6482926153654863,0.40983243975702943,0.536683759626918,0.6340831815566157,0.6782867967905926,0.8847444080876682,0.5781090765471597
0.47950249957631164,0.6661362787469935,0.2277721096111797,0.48383951288150157,0.35624301490246996,0.5976408153976351,0.3402962629851348,0.8663108673414586,0.36605158598186127,0.41439170594278285
0.5125144919536383,0.6580885438247446,0.4325733266731752,0.5344885237749922,0.6336629970044629,0.5669064393964653,0.33246246692789344,0.535110793134989,0.7520212178680898,0.3449345578610209
0.7424130935358701,0.34529838652789246,0.24541748628872453,0.4189119515811074,0.2574595415929575,0.2783151815857847,0.43458923750997525,0.8147450492773807,0.4574620712512553,0.4939608711395172
0.6836311606945763,0.6298777161989462,0.0,0.8270451429921016,0.547260723734265,0.8337190139080246,0.5680048587098558,0.8143857747322543,0.37743248564967125,0.3864664731494711
0.41607719508809704,0.5294363407106448,0.19579115014903553,0.6305395353835211,0.7613963673176334,0.49203357541697634,0.3887871796655182,0.6718322176927377,0.7008067469593824,0.24583982522217682
0.49761899140937077,0.9415343009194211,0.5909870648531454,0.4732626518988993,0.3528035422117826,0.4633160407620382,0.4106222373215647,0.36300047461637297,0.4363179412560021,0.3725975942786929
0.5579057125454356,0.6228978682092392,0.5530749883874233,0.6526372069314175,0.6559111426915679,0.7925450279205117,0.30117102727816214,0.22663852014307795,0.5815844859992713,0.38991594825871567
0.7048356679520983,0.6614013524854389,0.477775015323882,0.5552195460460729,0.6742569830603259,0.59943596780734,0.2956777463765832,0.710467837773337,0.2872884061860034,0.42022592572398687
0.36119391529117595,0.43268377225284527,0.5895929179177406,0.4848048891478671,0.5867820614258876,0.4759151295739762,0.46382219450275475,0.8252140154526246,0.3889217018855634,0.38126299618473314
0.5011035766232048,0.3432695748948793,0.36479277293028284,0.6375089226478311,0.8228051785395061,0.27001726404848814,0.5691415963918909,0.753784428321064,0.24446766454471716,0.6046627149725298
0.6631545669254203,0.38628700117626424,0.6174957259384226,0.8398709423120039,0.5666974733780435,0.3369941179923465,0.4696341373556696,0.74474138123174,0.6311729909612178,0.4912698751627965
0.5132498109000936,0.5350128684054891,0.5697446587968582,0.9647548952701008,0.4827862417133331,0.3945434334077512,0.6222432124165491,0.7833924779212826,0.44159328466879183,0.09135995799168278
0.17045316404486022,0.30274003564352486,0.1656597682984544,0.28012523542442314,0.47578947293502744,0.1501522639698638,0.35435486735004196,0.646245938029419,0.0,0.4858723200144673
0.3757160116178201,0.7281297173884456,0.26948332807441117,0.44717713982780993,0.42033629454915167,0.37750960314812154,0.5355736346615223,0.6095470702507514,0.5602315458807662,0.29801032118976023
0.7907150230223667,0.5888260563646045,0.2174837631617305,0.27020151142803395,0.5291739796240976,0.42255114025881585,0.4829931782960647,0.7262029247458044,0.5431072944103494,0.3790375325308549
0.29206045932825775,0.689447966720643,0.5680584392673773,0.7820349447219687,0.4083342809913,0.3352355296303564,0.4512070661891925,0.4112535838531572,0.5766434750621016,0.723976163481706
0.5673890087029893,0.6188236204093617,0.3826966956106668,0.6197100803924538,0.2141644773605258,0.3559520727854118,0.5740464439521282,0.466798673679674,0.4434367532665166,0.27545821083838773
0.5069663182760556,0.7527462490955685,0.7313953141783166,0.6461523074036553,0.5119226930025902,0.21379488297702906,0.19946587122620124,0.6611179695449395,0.5102701008929112,0.591839577845638
0.5423014453019925,0.5039412203447282,0.6281551230351172,0.8354282219421109,0.6172438603064612,0.4391812489620876,0.4540256658296147,0.4611279189673973,0.884973543944191,0.621611319295649
0.6892908426534043,0.627585109581407,0.3514232365778194,0.5872123470841792,0.4382630604516045,0.4712989468535519,0.2689340467531355,0.6979574317811411,0.6978800620363088,0.5276844667584114
0.7019358784512623,0.76888360391099,0.47425207746379844,0.5053910544130278,0.26017089116129755,0.28430160578167096,0.8019461532188896,0.35508514288119486,0.48253441749820053,0.7056254765538273
0.6268975253389011,0.41194461417043826,0.48342317554278874,0.7564573632281943,0.7235822313816898,0.5606189589739347,0.523211038338967,0.6313335937125865,0.8629025773771831,0.5445415308417116
0.8019841740224463,0.6186083905264366,0.20868981359029207,0.35700705564405133,0.3401131534987075,0.5502183776900283,0.2867482227014181,0.40664894911999533,0.43883530745478416,0.5169215535561809
0.5144792288758065,0.6502631075208951,0.7426742185477233,0.43152464134706275,0.30602564089310536,0.43820360763668226,0.569771565705721,0.587600460459872,0.43290237179066293,0.5571747018026355
0.5768427399293836,0.8945628605737357,0.4091207735412514,0.7450649289001341,0.6245382043242826,0.38821708156291856,0.3221879327150746,0.5308291028364882,0.40157536498864177,0.37729512736135595
0.5397492115456819,0.5632036752627487,0.23378971854983718,0.7327521064253597,0.8849220436746827,0.10317602278596838,0.25290641398338054,0.6759397244319534,0.7090273708451138,0.3721609093246116
0.22336567863486678,0.7048246321600654,0.5351494077604755,0.5269589746004253,0.6140845541638096,0.506867275557827,0.6793991403577653,0.672650724252498,0.20471946109715494,0.8851684581025597
0.7622092153194859,0.3682532194597774,0.24153225483706442,0.6455367309106058,0.20175703260122746,0.32699896769972636,0.505292909612411,0.7122329291993135,0.7896908015536623,0.4729670334823079
0.1185801381922506,0.47854552862918154,0.3520984814462783,0.5350891080355255,0.30302219060260716,0.356625471738232,0.5870949501520224,0.4452127033337917,0.593648780223837,0.658399441652409
0.4512929717927715,0.7465007555211768,0.36921725185672705,0.7011983109731917,0.6567222961623892,0.5723250894829954,0.41750379931395065,0.5548306569753991,0.70400107960321,0.7555840799516436
0.3307770842026757,0.4485128818005138,0.5029250900289484,0.3479168062508593,0.7026209808633324,0.6436475055878551,0.41507414568204887,0.5259135472300125,0.34441719094117634,0.2193017601539069
0.6544469855594728,0.5750335221093742,0.5249464905606882,0.7041901872836143,0.25312341113924064,0.27086010015689427,0.3560997546353939,0.1937527353119265,0.7237085830550948,0.4248266882453648
0.4976876996449847,0.36264263167531496,0.0994700984878033,0.42560420213321326,0.5317499521282903,0.4379685989911246,0.3415667639306983,0.5665976356871096,0.39353078459014657,0.5855681156449496
0.5781539603018533,0.638195681851015,0.30324103824547105,0.6269550392222232,0.5630624805384901,0.8209716196559244,0.5135140907871496,0.6344542784840985,0.47894224500260085,0.5593251774121077
0.44110095365947644,0.4122180309621795,0.4613236037093815,0.642779752288955,0.6063525337296655,0.270361544592438,0.6503273649280324,0.30638533627548575,0.5806825912546871,0.5134915738392434
0.19670456413190734,0.47428973131588636,0.38848350431429074,0.6269526529996582,0.7419795007276576,0.3996776166354555,0.3723398460226828,0.5338051036241744,0.5444463573952113,0.42231965389718756
0.5973083173215715,0.5872044307499328,0.31307875860469236,0.6418808110737624,0.7137128991612698,0.5254113385147843,0.462836772435326,0.49073950950140366,0.4249711660454857,0.5668296765772158
0.28476378481758,0.4452377871179565,0.359622719285034,0.5841849446215617,0.48559025362157,0.38298597857641514,0.36274102994671,0.48932556645407216,0.471618186120556,0.5218786483091363
0.23941006365303535,0.7473029438613569,0.4773698244659536,0.6182680002690549,0.6459833817501346,0.38811323412200616,0.4904360185645454,0.6759403616963254,0.6035244641871179,0.5359169623339429
0.4604939950325899,0.5561435660632335,0.4438335428807727,0.6419506021390129,0.3800689809021191,0.5817960765160107,0.24510361566069042,0.4069555963688858,0.24613404405240255,0.1350644522771446
0.7369376425788174,0.8470038339354652,0.252110211060256,0.7601670142598771,0.23469698405930728,0.2235888389663084,0.1732606585701536,0.5274665484252727,0.6499953710434287,0.5339830898009187
0.45944644743430707,0.1860297566078976,0.2524657233645773,0.6077599100133424,0.4918971358144201,0.5088513251529632,0.3786890682428938,0.606920430327981,0.572952378120181,0.7795170071594113
0.434400840488754,0.5981115051152345,0.4414090983839573,0.3649154368146206,0.6633822477723098,0.8076087553710171,0.4758931158965099,0.816541529685606,0.47432300746695694,0.4586056070642999
0.41008608122594126,0.5558804049195729,0.5118513875113629,0.5449703984366199,0.7992999313745139,0.29294719382459017,0.4214211265468968,0.7002409439983461,0.6512930740443676,0.35382390356860993
0.5348195408291351,0.5097947639762868,0.48367351345685927,0.6718879016163706,0.1685396879692243,0.40648878300423963,0.35173498216134585,0.583677237490789,0.180470578828404,0.5698740765078896
0.2785530598752175,0.6182822635018052,0.5547997365681263,0.6073747225766521,0.30355223710637746,0.6402445687130804,0.12232887301144502,0.7852536334017335,0.483098781949776,0.47403494081215397
0.5144938700585334,0.6392391949615098,0.24269255748109367,0.5024964633352098,0.4337756589365961,0.38993247865732894,0.5953528929082417,0.5339927614374571,0.34422728772002,0.5705408500076703
0.3477646667476353,0.43583341253987073,0.41294950162566085,0.7528407661690194,0.6389290158216696,0.30124600505061305,0.34925217652321366,0.863601001181679,0.43676996268582285,0.0963036290086976
0.3758658775974937,0.8659566366708389,0.5146115457917835,0.4708558974114579,0.4684411375746392,0.6368156605864959,0.5179087666625016,0.6334866152832879,0.7266769192539988,0.41065345671384124
0.5173523324162907,0.5893286834006345,0.42567919723762226,0.5857317154240876,0.629062505544345,0.6385514583154327,0.2850925653600962,0.5849908035050857,0.4456801461540649,0.36084620851867333
0.6140713782355007,0.24231007003546484,0.36382903036610154,0.4627268217959024,0.42005026138031,0.2284786903502109,0.3007693172855356,0.3946138957628106,0.2967626553441974,0.5959874935459689
0.5339009238407048,0.6561679527099986,0.4421725484852175,0.23731408482391786,0.6188730200714349,0.40433395839875996,0.224602944503357,0.5186969027552356,0.5305695387442398,0.348600700052096
0.3485606364640783,0.5966133420569706,0.6065661349128523,0.5567524625430144,0.23389735660024197,0.6074253815686887,0.33348826433820183,0.5566819527929859,0.5806788091418673,0.6517180234287494
0.4842425996551016,0.6610847033972196,0.40955354166555047,0.6124770612571058,0.7909001968576462,0.25978729548710744,0.719356196258274,0.6191573285605132,0.674646374863697,0.5907462438559149
0.29635143252094187,0.6752001725347412,0.6712069391391332,0.39639997784045244,0.46382504586238704,0.5021576881528602,0.5625611671204602,0.8068708502210251,0.47803730297215224,0.5663856135152251
0.35363223076812245,0.7756390553289896,0.3383319401041265,0.6822148460002695,0.2714169845528479,0.45619020887434936,0.5211391635154103,0.5091277123958484,0.4059476290881506,0.5023039014371248
