X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
0.6025493019911262,0.5457661512894819,0.6334594252450525,0.26227588964459214,0.6312027367890374,0.5020201371149904,0.7747342484918701,0.6,0.006754676962072594,0.01615169320877744,0.15749379030925165
0.4112994775109239,0.43276067122901496,0.5269110387521198,0.5582245369972729,0.7975873744649592,0.49488806666801627,0.13284798289008082,1.0,0.05508175709047991,0.17993673935631851,0.3581158971871159
0.5555060625891566,0.23015391669363255,0.32041824188819945,0.5196541963290366,0.6479563227886486,0.49831882752366463,0.6013528276683261,0.0,0.04252717212160705,0.024650544141894232,0.08519418394447956
0.4363393385853186,0.5485148006695698,0.9465981455042785,0.43273894443039645,0.7845612337012596,0.49661121442093137,0.7888614359541659,0.0,0.02351503006791113,0.16074465790821293,0.0759608756526727
0.7872408136756682,0.3672805284946541,0.6527150576944751,0.45672635604145345,0.5620050562614839,0.5931946310612644,0.001124752995572742,0.6,0.027738867096327714,1.2406282865407556e-05,0.010995595832585008
0.4976484059562981,0.6869716002871147,0.6078052503982966,0.4332169194143583,0.3529078504428296,0.49760483447596154,0.8596990133552916,0.7,0.02359292019768449,0.1367815745579694,0.007403179120111885
0.3441164645322379,0.4001421107810824,0.5348064991213424,0.6403933782993837,0.7156298399784372,0.4826849023569063,0.02863771925964126,1.0,0.09505914721149858,0.07719745630564387,9.233768078953639e-06
0.6621411143934837,0.7931008994247306,0.6439633340117055,0.5138179009676088,0.5780226254636592,0.5149084242338927,0.25249059778993044,0.6,0.040887144926293015,0.0010322864474463429,0.7535335081220397
0.5182597104144108,0.640437827152772,0.5561996759900978,0.23448145225348915,0.4370505718883644,0.49763253770896254,0.9911539162966997,1.0,0.005389632740681743,0.048220994716054705,0.038318458112941156
0.5308568964154111,0.3709191337835753,0.7458792050218849,0.4641025825788505,0.7011090604253842,0.4977317301060468,8.581592091078116e-05,0.0,0.029175875215024974,0.06346150489164873,0.012692130070140278
0.5485997837150545,0.647193701516604,0.6168536404368874,0.33847283867962985,0.42827326708022817,0.49808700740130407,0.9815340298546168,0.7,0.012049547466201543,0.05534997242532597,0.4407771259408528
0.7740516928805523,0.5428502481092025,0.369341829502769,0.3902043055240394,0.4267537268436163,0.5806557376075328,0.7593965090771913,0.0,0.017469277543935256,0.05663403971653961,0.013894528717720386
0.5953030747590425,0.5611047331288274,0.4138944942524196,0.3609870531796092,0.3917883298806235,0.5011549992458243,0.8490094713675485,0.6,0.014186290834653316,0.09024861740490168,0.14736288685219068
0.38350603762399355,0.11662848578294593,0.3500176799953125,0.43711330316689745,0.3921739660375937,0.49141034032106623,0.9995227972865842,0.0,0.024236984243896753,0.08983536095693131,0.02277597754017367
0.4529280438718515,0.4901895650562723,0.3643853202944837,0.46552951760901373,0.6419493044982537,0.49720852068444205,0.4451496082319279,0.0,0.029461912880895336,0.021397441391817904,0.19722585845571078
0.41454554342751004,0.2915520065050647,0.5329025058688867,0.5047636925813052,0.7563222099932387,0.4951780664704116,0.23441690507523133,1.0,0.038462943739380924,0.12285411332607518,0.0021594904790753463
0.6769021106255564,0.4376469600633048,0.8147287280575641,0.6899724487721958,0.4730770424498053,0.5200500048105252,0.15415536286812348,0.0,0.1318058268468062,0.024106627577689336,0.038260480283479864
0.396763254573514,0.49310556116118043,0.3815041884706975,0.3765136065176491,0.3531917627670801,0.49330508688629654,0.4632168275246557,0.0,0.015853147941204973,0.13640684332875405,0.008424063599184349
0.6197534596859408,0.44371461214965413,0.49420813775413935,0.6406614778778891,0.3525809015176171,0.5046125945090141,0.18238408592278094,0.7,0.09522768045932786,0.13721374589010474,0.2656123761553456
0.7600410403717539,0.47267125463169485,0.2734263755292388,0.28727694868434256,0.518142696806356,0.5685914523860933,0.33895524170793,0.0,0.00821216873155644,0.00559394973967289,0.027555916486590625
0.3104446525720653,0.27243929482596224,0.2361373922785439,0.36447312227731316,0.5677630530661256,0.4707040255499274,0.34171265827669395,0.0,0.014546021367046719,0.0001906767441512359,0.1180814708019268
0.44845653275644354,0.6654555417686812,0.3973907843501381,0.22870255555550023,0.5593578382811195,0.49708216637339786,0.9387809314812635,0.6,0.005135508028140704,1.3914032142003097e-06,0.04241834615005828
0.5201950271635879,0.35404771729922707,0.41535000706598624,0.5400518273747946,0.5698163447432552,0.4976418583498013,0.013487020878856004,0.6,0.04877372494548762,0.00030538670057739367,0.06052285333649729
0.56974389885261,0.3064423691112989,0.5271582811202453,0.548373856573916,0.7658615322855108,0.49900897290766805,0.16090549748986804,1.0,0.05157006459923238,0.13508501801459705,0.2949064608733484
0.5832402829334989,0.5537842646805906,0.6462393033784275,0.3399211005422167,0.66672584105516,0.499978923237031,0.8149862027680603,0.6,0.012177780922578953,0.03629794958516318,0.0015901670668421629
0.31355496753625367,0.6776556877979216,0.7609067511799648,0.5839667811206581,0.8157450698166415,0.4720120393610399,0.8974633047565614,0.0,0.06539519167102315,0.20849478637252716,0.07935726537508457
0.5774378194858698,0.5895275651725924,0.5247329682550005,0.5647105450558273,0.5465247935393439,0.49952034019324143,0.951440300507034,1.0,0.057519908276565695,0.0005814072385989748,0.09458480020826754
0.6908386508583662,0.36240109172545887,0.5127526009139118,0.29786581796504974,0.3907277465671415,0.5257559274931997,0.004122348001073972,0.7,0.008904596007940174,0.09139005308052299,0.085780147908969
0.6325258518931851,0.6585163549318793,0.4842624145478076,0.4738089177597302,0.5896770054912145,0.5070843188350164,0.9578300577082595,0.7,0.03117499692012452,0.0028026230117478477,0.10046775265314606
0.5870824399110525,0.362102775159624,0.7420345057105298,0.21827985211062179,0.6443267070444864,0.5003196573519053,0.004365042865394075,0.0,0.004700641704678213,0.022657411245535154,0.1556045710175532
0.647300980335464,0.4560889455407705,0.5921295137594704,0.494184731103719,0.4551911930269026,0.5105980546336472,0.24537871833368607,0.7,0.03580556788225224,0.03504402072043973,0.0025282259292177967
0.8301284559096322,0.3461862284312439,0.6064779244660963,0.5691609721819788,0.6245282815357389,0.6425663464777697,0.027099977787237717,0.7,0.05925337343639987,0.013264414397535625,0.0493002100535503
0.48213343860234176,0.8235734998958391,0.3033036509209811,0.3488505003924419,0.7757975779644114,0.49758496024463994,0.10923541964897854,0.0,0.012995669298354412,0.1484415744745343,0.3747998374337695
0.4878698231703689,0.5904471380822826,0.49490036108894087,0.4012176855796184,0.5302349643009256,0.49759902907536685,0.9538716257350309,0.7,0.01887796346422356,0.0028302795311469886,0.015552006689360253
0.6206399955454422,0.7033679519560272,0.4600569726652987,0.2539767390198532,0.635614990425102,0.5047683387005347,0.781854700280773,0.7,0.006320946137303845,0.01821634468342099,0.07717634128945645
0.34051220821063927,0.5494803293923392,0.7201000534447581,0.5116549225313732,0.545754118082719,0.4816202982642205,0.7937445913392899,0.0,0.04029497711696011,0.0006496673379286005,0.09831673655334916
0.43598120544054464,0.6938099043798479,0.8080910348078874,0.5498968967078427,0.2824322881372266,0.49659413494789373,0.8288742342720208,0.0,0.05209842053503303,0.245701302078579,0.061427407858921944
0.6516755947487065,0.4748286610578898,0.5304637510459213,0.34179380629288125,0.4281295141928013,0.5117837942443866,0.35172078965186654,1.0,0.012345396981028451,0.05547081830339449,0.05742895702695728
0.5003214845567456,0.3156330259899952,0.6526016526298738,0.6461701238670593,0.6129809816983085,0.49760485508170627,0.12118182640769576,0.6,0.0987563983935328,0.008940096639741876,0.014440059583644221
0.6547429680421267,0.6736858048152728,0.6303461714023072,0.3309068512209218,0.6906522506785499,0.5126568532876822,0.911961988904038,0.7,0.01139892389851866,0.05440264845319988,0.07130693665199038
0.35196970466839045,0.37460255614715626,0.44798314298959935,0.5053656430251039,0.5414523250340697,0.484838625012736,7.776232879375122e-05,0.6,0.038619719139513724,0.0011002589736538526,0.004056524061758772
0.3401985376628083,0.3446357475070424,0.517097811548268,0.22550635773035926,0.429454654625922,0.4815253240572605,0.03032352900906543,0.7,0.004999005442684721,0.054361830402408384,0.009493608297310885
0.28315599928491736,0.5447890498965147,0.4194759185907277,0.2810335696621894,0.3198565900358684,0.45726883184973627,0.7696339641469764,0.6,0.007825700908725475,0.18391832462658603,0.2125647102840926
0.5348344229226586,0.3226146875784549,0.9337539049562069,0.5452480036719511,0.4484059492798389,0.49778581961706825,0.09428826055814082,0.0,0.0505019371112022,0.039727015599909446,0.09298433467822848
0.20945060656737802,0.3455107209224877,0.4436068498728144,0.1808405402295043,0.6388821362325589,0.4003006643257546,0.028482831851349644,0.6,0.003360689295705985,0.019825156410453473,0.010685632362497753
0.36373571308753144,0.3962024551226516,0.4816605625103259,0.32492087953175686,0.4016348744130994,0.48766118159434013,0.021023577254668913,0.7,0.010906384714569648,0.07999386394913782,0.01469721716842987
0.5067210635235483,0.6798787256089456,0.5413236444392913,0.306469829503189,0.4400415750167438,0.49760655011543126,0.8889184732130107,1.0,0.009503428904334307,0.04590391494102423,0.028844231690020896
0.5346853404692665,0.3377325612339888,0.3761074608182644,0.463927432411049,0.5300364045055371,0.49778355764960547,0.04677946977964209,0.0,0.02914094790327185,0.002868130211660323,0.05215440746408331
0.5452070857759156,0.5167727833624496,0.6556025867502584,0.5617094929180875,0.6819068720046992,0.4979943295153116,0.6095551281251291,0.6,0.05637899206774776,0.04736186179058885,0.07151773881372597
0.4701547152611248,0.12670797006113388,0.670668076354285,0.6343581974397389,0.4350339861649889,0.4975068201756389,0.9984732138095975,0.6,0.09134204567776635,0.04981540739834433,0.0018249169857667078
0.7440712065484726,0.3780258022417597,0.5592230903799894,0.5236291490666235,0.45939641805627385,0.5563350198485073,0.001011751960912799,1.0,0.04368033275480251,0.03228904784909618,0.18415591911329512
0.6793357130700075,0.6108845182857968,0.45954647432845314,0.46549053761132,0.5027452451448344,0.5209848483433405,0.992076451137656,0.7,0.029454063783584384,0.010462593717258786,0.10511409284870973
0.5349527862161491,0.5423064588217723,0.49767443859676347,0.8232993009621508,0.39852273175684105,0.4977876290270167,0.7564977690788125,0.7,0.31581123236320063,0.08316820214439732,0.016901315768924657
0.7367104212854876,0.7423904958929002,0.42909202668097846,0.43090869588407005,0.7269749209780387,0.5511963406801863,0.5564949558262625,0.6,0.023219004353271806,0.08886500168729339,0.18097988102705453
0.49633982825663503,0.6794221538604763,0.8115615572316438,0.7389937584862729,0.553433844499286,0.49760475571493384,0.8906979279839438,0.0,0.1818705790661957,0.00013863801401719125,0.007373204951122062
0.39853174276557796,0.4897243382425808,0.3992293667535346,0.5842380953780923,0.5044239934488092,0.49352395681322736,0.44227317378410463,0.6,0.06551335033192829,0.009858346091350088,0.00025231820867550734
0.6374892808515022,0.6748315537668914,0.3113611754048886,0.2993553002267906,0.7074814847953014,0.5081829342890221,0.9078791877930357,0.0,0.009005878879806573,0.06932394915044025,0.056739814778953526
0.553301186781945,0.4247926091487056,0.5867654999491894,0.5498651592080438,0.5215548084556922,0.49823819140220144,0.10104611119817808,0.7,0.05208735703376029,0.004719682255000101,0.20935312833076566
0.5541860191041937,0.7702486556032091,0.3071947105677666,0.4635925205840942,0.518219722019468,0.4982697785502879,0.38432785702694855,0.0,0.02907427264517647,0.005573394906687878,0.04020606841541066
0.33571447181844266,0.32954977605842084,0.7559699449062345,0.42574616695572537,0.48987748253111096,0.48012621689946555,0.07060336633213748,0.0,0.022402755355614312,0.015691024903214484,0.08883468795958191
0.773466604868402,0.6689080601769526,0.5668416610028135,0.3167139507925864,0.2924470550830131,0.5801264813135307,0.9280753819477696,1.0,0.010261526903232784,0.22829290932502166,0.023975600979177825
0.5479743128814459,0.3812702256825242,0.3309927833670149,0.4337513960384163,0.8704316295881929,0.4980689233308155,0.002732599059677987,0.0,0.02368030503273922,0.30720617348490653,0.00405055197189678
0.5749514627456449,0.42377718031741285,0.47699016518229737,0.47537243409221236,0.4394405409195373,0.4993434588902479,0.0972687826331749,0.7,0.03150898761848998,0.04636494588626247,0.33922803517564826
0.5879655201559882,0.38170061528899746,0.826464528905449,0.5742658180626239,0.6906989333829154,0.500402322629744,0.0030218367930274215,0.0,0.061304522973937514,0.054441540727026304,0.006566826913501248
0.29752449675861403,0.5174753101724457,0.40231201476244893,0.48452121251159297,0.5389937815562267,0.4647933161994504,0.6138161044715893,0.6,0.03353288271296109,0.001410773120978353,0.016589444945074527
0.17964056678525087,0.4736968312908736,0.48813283314386324,0.6377882354608477,0.39572932193920596,0.3670724971534002,0.34500975169722203,0.7,0.0934367104073668,0.08607003629870508,0.08646731804608022
0.4326939520584826,0.6700272800422691,0.5410787193747658,0.1388583798035778,0.4610261378931162,0.4964281334777322,0.9244343595295734,1.0,0.0021994485311093008,0.03125168799125733,0.12184737439998596
0.4100041972637746,0.6235657153198557,0.2891202391506068,0.2767065894563886,0.5020703585829009,0.4947661889479221,0.9999404042131119,0.0,0.007566919669102125,0.010710576612989452,0.31548437228401666
0.6553365908176996,0.29196446499608186,0.586579200762757,0.5839199038107536,0.676441507185648,0.5128298495319307,0.23224582413568728,0.7,0.06537479749625245,0.043209406845789104,0.11225684908211771
0.34853796608704035,0.31683638159980165,0.516286999408237,0.4909862786097102,0.3375869514891329,0.4839249760265374,0.11633672267627382,0.7,0.03503747824543857,0.15776567112360282,0.002626229435997233
0.5421195846995098,0.5611426426985552,0.47061007682765116,0.285391972362274,0.5227741504620417,0.49792105851395635,0.8491783644813113,0.7,0.008093829566194456,0.004425262837501996,0.013747519564839996
0.7397296615993766,0.5455437687610835,0.46617603610514996,0.35826423911146077,0.7514172494404924,0.5532662158783259,0.7735769966403012,0.7,0.013910940350797922,0.11679108301610623,0.3759200006118088
0.3964573342139891,0.42545685041959475,0.5474641681561748,0.7027497585523637,0.5373923771195768,0.4932664494916255,0.10355154424902352,1.0,0.1433584315604095,0.0016337606303808878,0.014373542045857014
0.5004067408756333,0.43205510914986,0.5635554356657472,0.40753001622335217,0.43916802713539416,0.4976048564649104,0.12988159765975404,1.0,0.019732032291085017,0.046574740116026365,0.024521866917635606
0.5797882712146588,0.6540088791371452,0.37316813103156654,0.47611473149882494,0.5330719468540196,0.4996982201624248,0.9683838940686229,0.0,0.031668746614156175,0.0023169347933879652,0.00024008780459000386
0.5368543743460045,0.27227019283739157,0.48151611299960073,0.4606128207388062,0.4802099292938452,0.4978183737268705,0.3427111242924541,0.7,0.028487416465324288,0.020313785752120464,0.01096203494725488
0.611973051292254,0.3957548633642325,0.554310639665707,0.38810368668691325,0.4514105105375924,0.5033414426172337,0.02023101075165662,1.0,0.017211865851798746,0.03761712879255806,0.0075935002493506595
0.6219929474983673,0.8516428074183897,0.4430243244612907,0.42696383940421406,0.6650279095110474,0.5050104425950198,0.026051720171746173,0.6,0.0225928191544248,0.03515187836900035,0.042578910312522054
0.38419320337498514,0.4562669705671374,0.34800101492619073,0.4078724913161004,0.4996528657351009,0.49152006160998024,0.24633272750848667,0.0,0.019779380262739055,0.011622705618509322,0.7059687142160586
0.6041691776209559,0.5884306274358484,0.5539947209593862,0.3947639123814805,0.5043772372782206,0.5022310244592295,0.9484627442808005,1.0,0.018040267250215257,0.009874932181850413,0.022387699889915937
0.47534247750441583,0.6368184184152874,0.3012565205509975,0.5088815999209079,0.3225057451025053,0.49755052184465975,0.9948839191529741,0.0,0.03954780104086949,0.1798833793226475,0.0015689880069840378
0.4994669461747974,0.43036794545359186,0.4750782330555627,0.6008362945694251,0.526395879659584,0.4976048495386619,0.12290438121070635,0.7,0.07315333256454006,0.003606671909181431,0.010314997134444849
0.4253369995790637,0.5748178711399963,0.48468008076244207,0.5139751608647545,0.3516520113278568,0.4959928461775448,0.9047526385330507,0.7,0.04093052440036421,0.13844530148266926,0.01990420590016763
0.5969577719849268,0.08667294551726812,0.4438114922105242,0.5266573777630527,0.2637749853148564,0.501341556779839,0.9568515735508767,0.6,0.04457907089775594,0.2798384146581454,0.03563553849967655
0.2944625307049411,0.5015163401668192,0.48095527231775187,0.4305528903319719,0.7399518612732747,0.46327602642219934,0.515516504822549,0.7,0.023161864134590593,0.10321714376234774,0.02819927812308968
0.5108143446140714,0.6702182276153988,0.6136351517342284,0.6992422168970069,0.6082935913333402,0.49761111358373006,0.9238049325461412,0.7,0.1400908911353118,0.0074273636453358206,0.004700430243733907
0.6773886810615886,0.9293271838172765,0.7979937769189485,0.37257813669023043,0.47894802731250397,0.5202348846517786,0.09955524619018674,0.0,0.015414597870798987,0.02096116766854456,0.0017238377991119994
0.6902422447086222,0.3716198727839408,0.3770229312714029,0.5434697085520518,0.5906849055050695,0.5254939121961119,3.3720139544501926e-06,0.0,0.04990390238919126,0.002996418101456307,0.00032229493347236797
0.4919576964065935,0.0,0.7299227867221798,0.5666718285607573,0.3979214135042357,0.4976033289981832,0.5367476170641792,0.0,0.05827765794437393,0.0837886573303001,0.004288452457442012
0.5309701817750366,0.5219483881078638,0.6595272213539511,0.5679067104330422,0.5393631575123321,0.49773309719718506,0.6407286833051578,0.6,0.0587597427956389,0.001361660435453233,0.12107252869387097
0.4202576038928956,0.507925731395002,0.39027147504188875,0.5352431534810307,0.6321921795857524,0.49563689896079405,0.5552876741410598,0.0,0.047225606985582085,0.016603890692188567,0.005036420909093063
0.4413786154546429,0.44041390266175273,0.4264435696497809,0.6023157277807598,0.5889826560159229,0.4968315309086654,0.16679310187384344,0.6,0.07387519012147066,0.002672884801599531,0.005761623284801337
0.5675159096462858,0.7119680273912703,0.7903787875790704,0.3228522695080479,0.5581155807483017,0.49888008824110003,0.7361239347730226,0.0,0.010740584995649578,1.1628171933709314e-05,0.00037306976567614766
0.47528804968301797,0.6390892341511004,0.4888447711998434,0.4109084360454277,0.3235279377982987,0.49755014919686624,0.9926605962527905,0.7,0.02020375068862892,0.17833843666200372,4.6675318666706314e-05
0.37467644589480265,0.6848557369871365,0.5735228491683831,0.4130084449647735,0.2677056667545496,0.48988110230130316,0.8687192319047962,1.0,0.020502236064274624,0.27246191406166337,0.00034989707005330696
0.5287155949069966,0.6473648724019355,0.42833559017636574,0.4576231454581131,0.4347116889725876,0.4977076842799007,0.98124577767241,0.6,0.027909916844375396,0.05007263504218101,0.010616979473582054
0.5216466691620409,0.3593378829517974,0.5767617051505596,0.573771908558605,0.6150845980702605,0.49765007866031274,0.0069389386310744205,0.7,0.06110307862552916,0.009664533059118042,0.03801651294338165
0.4428557605643796,0.6583795891148482,0.3521768353999824,0.5489718013070836,0.3551896434476114,0.49688929534633264,0.9581716439512473,0.0,0.051776872974163696,0.1337844086520616,0.046566937921888166
0.3918299842213225,0.7605564063642982,0.35435221004341255,0.6418094668599741,0.43903909435644783,0.49265348073533904,0.44369949348620347,0.0,0.0959526642669446,0.04667416380880148,0.14083021413976649
0.5018714528344091,0.29157967592736134,0.45610487214141493,0.5044509137779508,0.7502657840005827,0.4976049255864761,0.23427104042463842,0.6,0.03838172387346991,0.11538999004777628,0.00240091682470118
0.37366446341467574,0.5535846761253039,0.5365619927720324,0.2793803062247795,0.5266537983577478,0.4896912614010154,0.81402066685958,1.0,0.007725964384766463,0.0035515670436714487,0.032883110492760326
0.49178240361777337,0.5927163623348659,0.791934843999066,0.46961681983870107,0.6689296941416288,0.49760321592605317,0.9596164743173503,0.0,0.030296085000395094,0.03781292545604039,0.16845799651670515
0.26417074468139207,0.414699947957637,0.665352017337462,0.5139410575353093,0.5045177940785114,0.4456732888579042,0.06642611435943618,0.6,0.04092111337353178,0.009825113681551919,0.0008261939543955562
